X	Y	TYPE	SPEED	DIRTYPE	DIRECTION		
-79.495979	43.771464	1	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-79.495979 43.771464)',4326),'speedcamerapoi.com'),"
-79.499499	43.780409	1	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-79.499499 43.780409)',4326),'speedcamerapoi.com'),"
-79.502477	43.626389	3	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-79.502477 43.626389)',4326),'speedcamerapoi.com'),"
-79.505953	44.047943	1	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-79.505953 44.047943)',4326),'speedcamerapoi.com'),"
-79.506383	43.856783	1	50	0	0		"(3,1,1,geography::STPointFromText('POINT(-79.506383 43.856783)',4326),'speedcamerapoi.com'),"
-79.512274	43.854835	1	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-79.512274 43.854835)',4326),'speedcamerapoi.com'),"
-79.512535	43.68366	1	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-79.512535 43.68366)',4326),'speedcamerapoi.com'),"
-79.513246	43.713016	1	80	0	0		"(3,1,1,geography::STPointFromText('POINT(-79.513246 43.713016)',4326),'speedcamerapoi.com'),"
-79.513899	43.65346	1	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-79.513899 43.65346)',4326),'speedcamerapoi.com'),"
-79.51718	43.860684	1	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-79.51718 43.860684)',4326),'speedcamerapoi.com'),"
-79.517661	43.757314	3	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-79.517661 43.757314)',4326),'speedcamerapoi.com'),"
-79.518533	43.776153	1	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-79.518533 43.776153)',4326),'speedcamerapoi.com'),"
-79.521976	43.833197	1	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-79.521976 43.833197)',4326),'speedcamerapoi.com'),"
-79.527514	43.853505	1	40	0	0		"(3,1,1,geography::STPointFromText('POINT(-79.527514 43.853505)',4326),'speedcamerapoi.com'),"
-79.527869	43.654866	1	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-79.527869 43.654866)',4326),'speedcamerapoi.com'),"
-79.537804	43.73176	1	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-79.537804 43.73176)',4326),'speedcamerapoi.com'),"
-79.53792	43.650942	1	60	0	0		"(3,1,1,geography::STPointFromText('POINT(-79.53792 43.650942)',4326),'speedcamerapoi.com'),"
-79.538631	43.735598	1	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-79.538631 43.735598)',4326),'speedcamerapoi.com'),"
-79.539847	43.740358	1	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-79.539847 43.740358)',4326),'speedcamerapoi.com'),"
-79.542215	43.752042	3	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-79.542215 43.752042)',4326),'speedcamerapoi.com'),"
-79.543911	43.809236	1	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-79.543911 43.809236)',4326),'speedcamerapoi.com'),"
-79.545047	43.590524	1	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-79.545047 43.590524)',4326),'speedcamerapoi.com'),"
-79.546548	43.697203	3	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-79.546548 43.697203)',4326),'speedcamerapoi.com'),"
-79.547526	43.829027	1	30	0	0		"(3,1,1,geography::STPointFromText('POINT(-79.547526 43.829027)',4326),'speedcamerapoi.com'),"
-79.556617	43.63422	1	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-79.556617 43.63422)',4326),'speedcamerapoi.com'),"
-79.557349	44.115869	1	50	0	0		"(3,1,1,geography::STPointFromText('POINT(-79.557349 44.115869)',4326),'speedcamerapoi.com'),"
-79.558396	43.664222	1	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-79.558396 43.664222)',4326),'speedcamerapoi.com'),"
-79.559986	43.646281	1	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-79.559986 43.646281)',4326),'speedcamerapoi.com'),"
-79.560799	43.726412	1	50	0	0		"(3,1,1,geography::STPointFromText('POINT(-79.560799 43.726412)',4326),'speedcamerapoi.com'),"
-79.573332	43.764703	1	60	0	0		"(3,1,1,geography::STPointFromText('POINT(-79.573332 43.764703)',4326),'speedcamerapoi.com'),"
-79.573913	43.671189	1	60	0	0		"(3,1,1,geography::STPointFromText('POINT(-79.573913 43.671189)',4326),'speedcamerapoi.com'),"
-79.575184	43.632235	1	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-79.575184 43.632235)',4326),'speedcamerapoi.com'),"
-79.582759	43.658885	1	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-79.582759 43.658885)',4326),'speedcamerapoi.com'),"
-79.583354	43.670021	5	40	0	0		"(3,1,2,geography::STPointFromText('POINT(-79.583354 43.670021)',4326),'speedcamerapoi.com'),"
-79.583782	43.609448	3	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-79.583782 43.609448)',4326),'speedcamerapoi.com'),"
-79.583863	43.609218	3	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-79.583863 43.609218)',4326),'speedcamerapoi.com'),"
-79.588982	43.61298	1	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-79.588982 43.61298)',4326),'speedcamerapoi.com'),"
-79.592196	43.631953	1	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-79.592196 43.631953)',4326),'speedcamerapoi.com'),"
-79.594544	43.564444	1	50	0	0		"(3,1,1,geography::STPointFromText('POINT(-79.594544 43.564444)',4326),'speedcamerapoi.com'),"
-79.598939	43.593906	1	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-79.598939 43.593906)',4326),'speedcamerapoi.com'),"
-79.600123	43.605314	1	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-79.600123 43.605314)',4326),'speedcamerapoi.com'),"
-79.60349	43.607378	1	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-79.60349 43.607378)',4326),'speedcamerapoi.com'),"
-79.607893	44.050401	1	100	0	0		"(3,1,1,geography::STPointFromText('POINT(-79.607893 44.050401)',4326),'speedcamerapoi.com'),"
-79.609901	43.695597	1	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-79.609901 43.695597)',4326),'speedcamerapoi.com'),"
-79.61168	43.602807	1	50	0	0		"(3,1,1,geography::STPointFromText('POINT(-79.61168 43.602807)',4326),'speedcamerapoi.com'),"
-79.613915	44.02479	1	80	0	0		"(3,1,1,geography::STPointFromText('POINT(-79.613915 44.02479)',4326),'speedcamerapoi.com'),"
-79.617755	43.736162	1	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-79.617755 43.736162)',4326),'speedcamerapoi.com'),"
-79.621351	43.635054	1	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-79.621351 43.635054)',4326),'speedcamerapoi.com'),"
-79.62197	43.746105	1	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-79.62197 43.746105)',4326),'speedcamerapoi.com'),"
-79.627225	43.580749	1	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-79.627225 43.580749)',4326),'speedcamerapoi.com'),"
-79.636193	43.50511	1	60	0	0		"(3,1,1,geography::STPointFromText('POINT(-79.636193 43.50511)',4326),'speedcamerapoi.com'),"
-79.639813	44.136128	1	100	0	0		"(3,1,1,geography::STPointFromText('POINT(-79.639813 44.136128)',4326),'speedcamerapoi.com'),"
-79.642263	43.599314	1	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-79.642263 43.599314)',4326),'speedcamerapoi.com'),"
-79.644434	43.597545	1	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-79.644434 43.597545)',4326),'speedcamerapoi.com'),"
-79.647104	43.62978	1	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-79.647104 43.62978)',4326),'speedcamerapoi.com'),"
-79.647708	43.497868	1	60	0	0		"(3,1,1,geography::STPointFromText('POINT(-79.647708 43.497868)',4326),'speedcamerapoi.com'),"
-79.652486	43.711324	1	50	0	0		"(3,1,1,geography::STPointFromText('POINT(-79.652486 43.711324)',4326),'speedcamerapoi.com'),"
-79.652945	44.423828	1	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-79.652945 44.423828)',4326),'speedcamerapoi.com'),"
-79.657468	43.645184	1	60	0	0		"(3,1,1,geography::STPointFromText('POINT(-79.657468 43.645184)',4326),'speedcamerapoi.com'),"
-79.657742	43.69003	1	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-79.657742 43.69003)',4326),'speedcamerapoi.com'),"
-79.658267	43.733198	3	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-79.658267 43.733198)',4326),'speedcamerapoi.com'),"
-79.66252	43.570112	1	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-79.66252 43.570112)',4326),'speedcamerapoi.com'),"
-79.663873	43.509694	1	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-79.663873 43.509694)',4326),'speedcamerapoi.com'),"
-79.665635	43.536669	1	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-79.665635 43.536669)',4326),'speedcamerapoi.com'),"
-79.666021	44.415319	1	50	0	0		"(3,1,1,geography::STPointFromText('POINT(-79.666021 44.415319)',4326),'speedcamerapoi.com'),"
-79.666424	43.573463	1	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-79.666424 43.573463)',4326),'speedcamerapoi.com'),"
-79.669894	43.56389	1	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-79.669894 43.56389)',4326),'speedcamerapoi.com'),"
-79.670911	43.550237	1	60	0	0		"(3,1,1,geography::STPointFromText('POINT(-79.670911 43.550237)',4326),'speedcamerapoi.com'),"
-79.670924	44.09092	1	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-79.670924 44.09092)',4326),'speedcamerapoi.com'),"
-79.672417	44.364575	1	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-79.672417 44.364575)',4326),'speedcamerapoi.com'),"
-79.672602	44.286633	1	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-79.672602 44.286633)',4326),'speedcamerapoi.com'),"
-79.673108	44.414055	1	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-79.673108 44.414055)',4326),'speedcamerapoi.com'),"
-79.674458	43.692614	1	60	0	0		"(3,1,1,geography::STPointFromText('POINT(-79.674458 43.692614)',4326),'speedcamerapoi.com'),"
-79.682855	43.593733	1	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-79.682855 43.593733)',4326),'speedcamerapoi.com'),"
-79.683446	43.699798	1	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-79.683446 43.699798)',4326),'speedcamerapoi.com'),"
-79.684604	44.348841	1	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-79.684604 44.348841)',4326),'speedcamerapoi.com'),"
-79.69037	43.573191	1	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-79.69037 43.573191)',4326),'speedcamerapoi.com'),"
-79.69117	43.722436	5	60	2	0		"(3,1,2,geography::STPointFromText('POINT(-79.69117 43.722436)',4326),'speedcamerapoi.com'),"
-79.692063	44.415434	1	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-79.692063 44.415434)',4326),'speedcamerapoi.com'),"
-79.693212	43.512034	1	100	0	0		"(3,1,1,geography::STPointFromText('POINT(-79.693212 43.512034)',4326),'speedcamerapoi.com'),"
-79.698231	44.357732	1	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-79.698231 44.357732)',4326),'speedcamerapoi.com'),"
-79.700595	43.630845	1	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-79.700595 43.630845)',4326),'speedcamerapoi.com'),"
-79.701216	43.695065	3	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-79.701216 43.695065)',4326),'speedcamerapoi.com'),"
-79.702868	44.331448	1	60	0	0		"(3,1,1,geography::STPointFromText('POINT(-79.702868 44.331448)',4326),'speedcamerapoi.com'),"
-79.705982	43.538886	1	50	0	0		"(3,1,1,geography::STPointFromText('POINT(-79.705982 43.538886)',4326),'speedcamerapoi.com'),"
-79.706053	43.698439	1	60	0	0		"(3,1,1,geography::STPointFromText('POINT(-79.706053 43.698439)',4326),'speedcamerapoi.com'),"
-79.711348	44.329445	1	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-79.711348 44.329445)',4326),'speedcamerapoi.com'),"
-79.713104	43.563885	1	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-79.713104 43.563885)',4326),'speedcamerapoi.com'),"
-79.717231	44.32448	1	40	0	0		"(3,1,1,geography::STPointFromText('POINT(-79.717231 44.32448)',4326),'speedcamerapoi.com'),"
-79.719341	43.743549	1	60	0	0		"(3,1,1,geography::STPointFromText('POINT(-79.719341 43.743549)',4326),'speedcamerapoi.com'),"
-79.719581	43.488019	1	50	0	0		"(3,1,1,geography::STPointFromText('POINT(-79.719581 43.488019)',4326),'speedcamerapoi.com'),"
-79.719622	43.48773	3	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-79.719622 43.48773)',4326),'speedcamerapoi.com'),"
-79.722563	43.588147	1	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-79.722563 43.588147)',4326),'speedcamerapoi.com'),"
-79.723909	43.822769	1	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-79.723909 43.822769)',4326),'speedcamerapoi.com'),"
-79.725778	43.585376	1	50	0	0		"(3,1,1,geography::STPointFromText('POINT(-79.725778 43.585376)',4326),'speedcamerapoi.com'),"
-79.726228	43.643644	1	50	0	0		"(3,1,1,geography::STPointFromText('POINT(-79.726228 43.643644)',4326),'speedcamerapoi.com'),"
-79.726353	43.452595	1	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-79.726353 43.452595)',4326),'speedcamerapoi.com'),"
-79.731747	43.647524	1	50	0	0		"(3,1,1,geography::STPointFromText('POINT(-79.731747 43.647524)',4326),'speedcamerapoi.com'),"
-79.733517	43.57851	3	0	2	315		"(3,1,1,geography::STPointFromText('POINT(-79.733517 43.57851)',4326),'speedcamerapoi.com'),"
-79.733936	43.719232	1	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-79.733936 43.719232)',4326),'speedcamerapoi.com'),"
-79.735627	44.397176	1	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-79.735627 44.397176)',4326),'speedcamerapoi.com'),"
-79.736399	43.619149	1	50	0	0		"(3,1,1,geography::STPointFromText('POINT(-79.736399 43.619149)',4326),'speedcamerapoi.com'),"
-79.738347	43.705557	1	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-79.738347 43.705557)',4326),'speedcamerapoi.com'),"
-79.742655	43.232999	1	50	0	0		"(3,1,1,geography::STPointFromText('POINT(-79.742655 43.232999)',4326),'speedcamerapoi.com'),"
-79.745246	43.569201	1	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-79.745246 43.569201)',4326),'speedcamerapoi.com'),"
-79.745672	43.413632	1	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-79.745672 43.413632)',4326),'speedcamerapoi.com'),"
-79.748148	43.234116	1	50	0	0		"(3,1,1,geography::STPointFromText('POINT(-79.748148 43.234116)',4326),'speedcamerapoi.com'),"
-79.751805	43.573946	1	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-79.751805 43.573946)',4326),'speedcamerapoi.com'),"
-79.754721	43.734842	3	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-79.754721 43.734842)',4326),'speedcamerapoi.com'),"
-79.754832	43.734821	3	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-79.754832 43.734821)',4326),'speedcamerapoi.com'),"
-79.75946	43.599382	1	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-79.75946 43.599382)',4326),'speedcamerapoi.com'),"
-79.76404	43.228109	1	40	0	0		"(3,1,1,geography::STPointFromText('POINT(-79.76404 43.228109)',4326),'speedcamerapoi.com'),"
-79.76496	43.627979	1	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-79.76496 43.627979)',4326),'speedcamerapoi.com'),"
-79.765064	43.627983	5	40	0	0		"(3,1,2,geography::STPointFromText('POINT(-79.765064 43.627983)',4326),'speedcamerapoi.com'),"
-79.767737	43.218963	1	50	0	0		"(3,1,1,geography::STPointFromText('POINT(-79.767737 43.218963)',4326),'speedcamerapoi.com'),"
-79.769858	43.72823	1	70	0	0		"(3,1,1,geography::STPointFromText('POINT(-79.769858 43.72823)',4326),'speedcamerapoi.com'),"
-79.772936	43.677717	1	60	0	0		"(3,1,1,geography::STPointFromText('POINT(-79.772936 43.677717)',4326),'speedcamerapoi.com'),"
-79.773824	43.741352	1	60	0	0		"(3,1,1,geography::STPointFromText('POINT(-79.773824 43.741352)',4326),'speedcamerapoi.com'),"
-79.774584	43.67271	1	60	0	0		"(3,1,1,geography::STPointFromText('POINT(-79.774584 43.67271)',4326),'speedcamerapoi.com'),"
-79.781029	43.231553	1	50	0	0		"(3,1,1,geography::STPointFromText('POINT(-79.781029 43.231553)',4326),'speedcamerapoi.com'),"
-79.781502	43.666591	1	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-79.781502 43.666591)',4326),'speedcamerapoi.com'),"
-79.782064	43.735522	1	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-79.782064 43.735522)',4326),'speedcamerapoi.com'),"
-79.782753	43.362656	1	60	0	0		"(3,1,1,geography::STPointFromText('POINT(-79.782753 43.362656)',4326),'speedcamerapoi.com'),"
-79.790005	43.637855	1	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-79.790005 43.637855)',4326),'speedcamerapoi.com'),"
-79.797775	43.607666	1	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-79.797775 43.607666)',4326),'speedcamerapoi.com'),"
-79.805688	43.737436	1	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-79.805688 43.737436)',4326),'speedcamerapoi.com'),"
-79.806082	43.379357	3	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-79.806082 43.379357)',4326),'speedcamerapoi.com'),"
-79.806706	43.379641	1	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-79.806706 43.379641)',4326),'speedcamerapoi.com'),"
-79.807298	43.738587	1	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-79.807298 43.738587)',4326),'speedcamerapoi.com'),"
-79.808864	43.721998	1	60	0	0		"(3,1,1,geography::STPointFromText('POINT(-79.808864 43.721998)',4326),'speedcamerapoi.com'),"
-79.809973	43.334065	1	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-79.809973 43.334065)',4326),'speedcamerapoi.com'),"
-79.810387	43.709105	1	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-79.810387 43.709105)',4326),'speedcamerapoi.com'),"
-79.811633	43.409128	1	60	0	0		"(3,1,1,geography::STPointFromText('POINT(-79.811633 43.409128)',4326),'speedcamerapoi.com'),"
-79.811989	43.235659	1	50	0	0		"(3,1,1,geography::STPointFromText('POINT(-79.811989 43.235659)',4326),'speedcamerapoi.com'),"
-79.827635	43.35989	1	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-79.827635 43.35989)',4326),'speedcamerapoi.com'),"
-79.833317	43.383557	1	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-79.833317 43.383557)',4326),'speedcamerapoi.com'),"
-79.835586	43.339471	1	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-79.835586 43.339471)',4326),'speedcamerapoi.com'),"
-79.838944	43.202817	1	50	0	0		"(3,1,1,geography::STPointFromText('POINT(-79.838944 43.202817)',4326),'speedcamerapoi.com'),"
-79.839688	43.65698	1	60	0	0		"(3,1,1,geography::STPointFromText('POINT(-79.839688 43.65698)',4326),'speedcamerapoi.com'),"
-79.844449	43.268652	1	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-79.844449 43.268652)',4326),'speedcamerapoi.com'),"
-79.84873	43.205174	1	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-79.84873 43.205174)',4326),'speedcamerapoi.com'),"
-79.850871	43.398328	1	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-79.850871 43.398328)',4326),'speedcamerapoi.com'),"
-79.857216	43.716041	1	50	0	0		"(3,1,1,geography::STPointFromText('POINT(-79.857216 43.716041)',4326),'speedcamerapoi.com'),"
-79.857927	43.25228	5	40	0	0		"(3,1,2,geography::STPointFromText('POINT(-79.857927 43.25228)',4326),'speedcamerapoi.com'),"
-79.861333	43.883405	1	50	0	0		"(3,1,1,geography::STPointFromText('POINT(-79.861333 43.883405)',4326),'speedcamerapoi.com'),"
-79.864309	43.244011	1	50	0	0		"(3,1,1,geography::STPointFromText('POINT(-79.864309 43.244011)',4326),'speedcamerapoi.com'),"
-79.868053	43.235259	1	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-79.868053 43.235259)',4326),'speedcamerapoi.com'),"
-79.869336	43.206087	3	0	1	0		"(3,1,1,geography::STPointFromText('POINT(-79.869336 43.206087)',4326),'speedcamerapoi.com'),"
-79.87039	43.203799	1	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-79.87039 43.203799)',4326),'speedcamerapoi.com'),"
-79.879141	43.290976	1	40	0	0		"(3,1,1,geography::STPointFromText('POINT(-79.879141 43.290976)',4326),'speedcamerapoi.com'),"
-79.883416	43.260901	3	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-79.883416 43.260901)',4326),'speedcamerapoi.com'),"
-79.893416	43.262176	1	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-79.893416 43.262176)',4326),'speedcamerapoi.com'),"
-79.896936	43.262071	1	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-79.896936 43.262071)',4326),'speedcamerapoi.com'),"
-79.901629	43.30081	1	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-79.901629 43.30081)',4326),'speedcamerapoi.com'),"
-79.902622	43.253584	1	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-79.902622 43.253584)',4326),'speedcamerapoi.com'),"
-79.906532	43.232278	1	50	0	0		"(3,1,1,geography::STPointFromText('POINT(-79.906532 43.232278)',4326),'speedcamerapoi.com'),"
-79.906847	43.219994	1	50	0	0		"(3,1,1,geography::STPointFromText('POINT(-79.906847 43.219994)',4326),'speedcamerapoi.com'),"
-79.929275	44.763763	1	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-79.929275 44.763763)',4326),'speedcamerapoi.com'),"
-79.948663	43.236611	1	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-79.948663 43.236611)',4326),'speedcamerapoi.com'),"
-79.952562	43.206638	1	60	0	0		"(3,1,1,geography::STPointFromText('POINT(-79.952562 43.206638)',4326),'speedcamerapoi.com'),"
-79.966724	43.204241	1	60	0	0		"(3,1,1,geography::STPointFromText('POINT(-79.966724 43.204241)',4326),'speedcamerapoi.com'),"
-80.023733	45.366117	1	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-80.023733 45.366117)',4326),'speedcamerapoi.com'),"
-80.055256	44.472801	1	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-80.055256 44.472801)',4326),'speedcamerapoi.com'),"
-80.080446	43.920523	1	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-80.080446 43.920523)',4326),'speedcamerapoi.com'),"
-80.101181	43.902986	1	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-80.101181 43.902986)',4326),'speedcamerapoi.com'),"
-80.11509	43.44693	1	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-80.11509 43.44693)',4326),'speedcamerapoi.com'),"
-80.132641	43.91968	1	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-80.132641 43.91968)',4326),'speedcamerapoi.com'),"
-80.154426	43.449903	1	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-80.154426 43.449903)',4326),'speedcamerapoi.com'),"
-80.204743	44.078329	1	80	0	0		"(3,1,1,geography::STPointFromText('POINT(-80.204743 44.078329)',4326),'speedcamerapoi.com'),"
-80.205966	43.565008	1	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-80.205966 43.565008)',4326),'speedcamerapoi.com'),"
-80.206082	43.564983	1	50	0	0		"(3,1,1,geography::STPointFromText('POINT(-80.206082 43.564983)',4326),'speedcamerapoi.com'),"
-80.241546	43.525435	1	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-80.241546 43.525435)',4326),'speedcamerapoi.com'),"
-80.274376	43.535663	1	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-80.274376 43.535663)',4326),'speedcamerapoi.com'),"
-80.280363	43.350495	1	50	0	0		"(3,1,1,geography::STPointFromText('POINT(-80.280363 43.350495)',4326),'speedcamerapoi.com'),"
-80.285543	43.156941	1	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-80.285543 43.156941)',4326),'speedcamerapoi.com'),"
-80.286243	43.156671	1	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-80.286243 43.156671)',4326),'speedcamerapoi.com'),"
-80.295074	43.418687	1	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-80.295074 43.418687)',4326),'speedcamerapoi.com'),"
-80.297104	43.427423	1	40	0	0		"(3,1,1,geography::STPointFromText('POINT(-80.297104 43.427423)',4326),'speedcamerapoi.com'),"
-80.302193	43.391494	1	50	0	0		"(3,1,1,geography::STPointFromText('POINT(-80.302193 43.391494)',4326),'speedcamerapoi.com'),"
-80.305961	43.366032	1	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-80.305961 43.366032)',4326),'speedcamerapoi.com'),"
-80.3062	43.403944	1	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-80.3062 43.403944)',4326),'speedcamerapoi.com'),"
-80.313063	43.873664	1	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-80.313063 43.873664)',4326),'speedcamerapoi.com'),"
-80.317329	43.395964	1	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-80.317329 43.395964)',4326),'speedcamerapoi.com'),"
-80.318544	43.373353	1	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-80.318544 43.373353)',4326),'speedcamerapoi.com'),"
-80.338227	43.167759	1	100	0	0		"(3,1,1,geography::STPointFromText('POINT(-80.338227 43.167759)',4326),'speedcamerapoi.com'),"
-80.376713	43.403114	1	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-80.376713 43.403114)',4326),'speedcamerapoi.com'),"
-80.377824	43.031778	1	50	0	0		"(3,1,1,geography::STPointFromText('POINT(-80.377824 43.031778)',4326),'speedcamerapoi.com'),"
-80.380648	43.293761	1	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-80.380648 43.293761)',4326),'speedcamerapoi.com'),"
-80.381857	43.405703	1	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-80.381857 43.405703)',4326),'speedcamerapoi.com'),"
-80.431754	43.395297	1	50	0	0		"(3,1,1,geography::STPointFromText('POINT(-80.431754 43.395297)',4326),'speedcamerapoi.com'),"
-80.434258	43.115966	1	80	0	0		"(3,1,1,geography::STPointFromText('POINT(-80.434258 43.115966)',4326),'speedcamerapoi.com'),"
-80.442297	43.415713	1	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-80.442297 43.415713)',4326),'speedcamerapoi.com'),"
-80.454978	43.411662	1	50	0	0		"(3,1,1,geography::STPointFromText('POINT(-80.454978 43.411662)',4326),'speedcamerapoi.com'),"
-80.464177	48.533081	1	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-80.464177 48.533081)',4326),'speedcamerapoi.com'),"
-80.476246	43.299972	1	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-80.476246 43.299972)',4326),'speedcamerapoi.com'),"
-80.48212	43.427034	3	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-80.48212 43.427034)',4326),'speedcamerapoi.com'),"
